개방서비스명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,소재지면적,소재지전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,다중이용업소여부,시설총규모
휴게음식점,19890424,,03,폐업,02,폐업,19960326,.00,부산광역시 동래구 수안동 284번지,커피세대,20011207000000,I,2018-08-31 23:59:59.0,다방,389912.884008077,191135.020060993,다방,,,N,0
휴게음식점,19850701,,03,폐업,02,폐업,20030509,54.72,부산광역시 동래구 수안동 280-1번지,Y2K커피숍,20020423000000,I,2018-08-31 23:59:59.0,과자점,389939.71458509,191087.738660195,과자점,0,0,N,54.72
휴게음식점,19900117,,03,폐업,02,폐업,20030905,152.95,부산광역시 동래구 온천동 177-4번지,늘봄관광호텔커피숍,19990318000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,0,N,152.95
휴게음식점,19900201,,03,폐업,02,폐업,20171219,73.08,부산광역시 동래구 온천동 210-82번지,동방커피하우스,20171219173336,I,2018-08-31 23:59:59.0,다방,389291.717212958,192996.253435511,다방,0,0,N,73.08
휴게음식점,19900821,,03,폐업,02,폐업,20030106,76.00,부산광역시 동래구 온천동 164-75번지,커피월드,20030113000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,0,N,76
휴게음식점,19900908,,03,폐업,02,폐업,19960509,.00,부산광역시 동래구 수안동 188-6번지,환타지커피숍,19990317000000,I,2018-08-31 23:59:59.0,다방,389806.831202954,191064.008604551,다방,,,N,0
휴게음식점,19901215,,03,폐업,02,폐업,20131220,211.22,부산광역시 동래구 온천동 1413-6번지,그랜드커피숍,19990318000000,I,2018-08-31 23:59:59.0,다방,388235.811951803,191334.579366972,다방,0,0,N,211.22
휴게음식점,19910411,,03,폐업,02,폐업,19950913,.00,부산광역시 동래구 낙민동 268번지,커피월드,19990317000000,I,2018-08-31 23:59:59.0,다방,390055.241376391,191106.658014028,다방,,,N,0
휴게음식점,20070122,,03,폐업,02,폐업,20141112,67.14,부산광역시 금정구 장전동 315-5번지,달래커피,20121023111851,I,2018-08-31 23:59:59.0,기타 휴게음식점,389909.302453648,194271.27600723,기타 휴게음식점,0,0,N,67.14
휴게음식점,20070531,,03,폐업,02,폐업,20190524,18.90,부산광역시 금정구 남산동 68-1번지 남산프라자 2층,카페헬로러브,20190528134225,U,2019-05-30 02:40:00.0,기타 휴게음식점,390241.469793416,197865.684207345,기타 휴게음식점,,,N,18.9
휴게음식점,20101123,,03,폐업,02,폐업,20141229,77.77,부산광역시 금정구 부곡동 21-19번지,감로수커피숍,20120508144703,I,2018-08-31 23:59:59.0,다방,390576.395260279,195741.647111586,다방,,,N,77.77
휴게음식점,19910719,,03,폐업,02,폐업,19950510,.00,부산광역시 동래구 온천동 135-31번지,코리아커피숍,19990319000000,I,2018-08-31 23:59:59.0,다방,389416.462360199,193174.175683261,다방,,,N,0
휴게음식점,19911209,,03,폐업,02,폐업,20050219,101.14,부산광역시 동래구 온천동 182-9번지,(주)동일관광호텔커피숍,19990318000000,I,2018-08-31 23:59:59.0,다방,389473.31994482,192933.538207371,다방,0,0,N,101.14
휴게음식점,20101206,,03,폐업,02,폐업,20110623,67.31,부산광역시 금정구 구서동 742-17번지,카페인카페,20101221172748,I,2018-08-31 23:59:59.0,커피숍,389916.044778044,197066.971567347,커피숍,,,N,67.31
휴게음식점,19950516,,03,폐업,02,폐업,20110523,73.20,부산광역시 기장군 기장읍 동부리 278-5번지,그날커피숍,20080602130740,I,2018-08-31 23:59:59.0,다방,401687.397449092,196186.439836703,다방,0,0,N,73.2
휴게음식점,20170512,,03,폐업,02,폐업,20190524,78.07,부산광역시 북구 화명동 2070-9번지,카페끌로이,20190524164943,U,2019-05-26 02:40:00.0,커피숍,382771.499987473,194371.046172098,커피숍,,,N,78.07
휴게음식점,20120222,,03,폐업,02,폐업,20170413,123.52,부산광역시 금정구 장전동 392-21번지,카페마체베트 부산대점,20170413162329,I,2018-08-31 23:59:59.0,커피숍,390099.948219813,194644.178350671,커피숍,,,N,123.52
휴게음식점,20120409,,03,폐업,02,폐업,20130702,47.62,부산광역시 금정구 장전동 521-18번지,커피루,20120507172237,I,2018-08-31 23:59:59.0,커피숍,389245.991644303,194046.350695447,커피숍,,,N,47.62
휴게음식점,20120420,,03,폐업,02,폐업,20170131,105.50,부산광역시 금정구 장전동 610-3번지 1층,디오커피,20130426113353,I,2018-08-31 23:59:59.0,커피숍,389737.881417637,193685.854335334,커피숍,,,N,105.5
휴게음식점,20090319,,03,폐업,02,폐업,20140501,104.56,부산광역시 금정구 장전동 420-1번지,(주)커피빈코리아 부산대앞점,20090327110221,I,2018-08-31 23:59:59.0,패스트푸드,389799.005335391,194420.327043138,패스트푸드,,,N,104.56
휴게음식점,20120628,,03,폐업,02,폐업,20140127,55.29,부산광역시 금정구 구서동 158-6번지 1층,플라이버거 앤 카페,20120724193708,I,2018-08-31 23:59:59.0,기타 휴게음식점,389946.648204986,197670.322955248,기타 휴게음식점,,,N,55.29
휴게음식점,20120702,,03,폐업,02,폐업,20190418,30.00,부산광역시 금정구 부곡동 296-117번지 1층,카페 콩자루,20190418160534,U,2019-04-20 02:40:00.0,커피숍,390366.757551465,193956.02591878,커피숍,,,N,30
휴게음식점,19891204,,03,폐업,02,폐업,20050525,,부산광역시 금정구 구서동 177-1번지,녹원커피숖,20030213000000,I,2018-08-31 23:59:59.0,다방,390287.835408943,197374.269349615,다방,0,0,N,0
휴게음식점,20040309,,03,폐업,02,폐업,20070302,39.30,부산광역시 금정구 서동 302-926번지,영커피숍,20040406000000,I,2018-08-31 23:59:59.0,다방,391177.958227692,192744.807139823,다방,0,0,N,39.3
휴게음식점,19910904,,03,폐업,02,폐업,20140408,50.22,부산광역시 금정구 남산동 48-2번지,초원커피숍,20130705154010,I,2018-08-31 23:59:59.0,다방,390302.973021618,198832.650903696,다방,0,0,N,50.22
휴게음식점,19940517,,03,폐업,02,폐업,19991209,,부산광역시 금정구 구서동 203-5번지,승산커피숖,20010803000000,I,2018-08-31 23:59:59.0,다방,390057.531834683,196950.450593302,다방,,,N,0
휴게음식점,20120830,,03,폐업,02,폐업,20140821,27.18,부산광역시 금정구 부곡동 324-25번지 1층,카페엘린,20160315103325,I,2018-08-31 23:59:59.0,커피숍,390378.856389447,193692.888798848,커피숍,,,N,27.18
휴게음식점,20120927,,03,폐업,02,폐업,20131031,25.75,부산광역시 금정구 서동 208-26번지,커피메리인&꼬샤맘,20130731133955,I,2018-08-31 23:59:59.0,커피숍,391881.95032608,192564.799022555,커피숍,,,N,25.75
휴게음식점,20121105,,03,폐업,02,폐업,20150922,27.72,부산광역시 금정구 서동 203-45번지 1층일부,커피내리는남자들,20150916110154,I,2018-08-31 23:59:59.0,커피숍,391627.440489642,192632.493141805,커피숍,,,N,27.72
휴게음식점,20170315,,03,폐업,02,폐업,20181023,182.00,부산광역시 사하구 다대동 1552-15번지,카페다,20181024103751,U,2018-10-26 02:37:12.0,기타 휴게음식점,379311.772959124,173920.699770928,기타 휴게음식점,,,N,182
휴게음식점,19911101,,03,폐업,02,폐업,20040920,,부산광역시 금정구 부곡동 64-33번지,감로커피숖,20010803000000,I,2018-08-31 23:59:59.0,다방,390312.615677805,195696.072171492,다방,,,N,0
휴게음식점,19911120,,03,폐업,02,폐업,20141229,61.00,부산광역시 금정구 서동 206-27번지,경원커피숖,20100420150554,I,2018-08-31 23:59:59.0,다방,391829.383732872,192609.910810795,다방,0,0,N,61
휴게음식점,19920316,,03,폐업,02,폐업,20020805,,부산광역시 금정구 구서동 84-3번지,코리아나커피숖,20020806000000,I,2018-08-31 23:59:59.0,다방,,,다방,,,N,0
휴게음식점,20040621,,03,폐업,02,폐업,20060418,76.06,부산광역시 금정구 장전동 409-15번지,효원커피솦,20040621000000,I,2018-08-31 23:59:59.0,다방,389743.337740552,194575.955330243,다방,,,N,76.06
휴게음식점,19930424,,03,폐업,02,폐업,20141215,147.49,"부산광역시 금정구 장전동 419-43번지 ,44, 399-5,12",커피거리,20100420150652,I,2018-08-31 23:59:59.0,다방,389742.067770649,194488.653985073,다방,0,0,N,147.49
휴게음식점,19930514,,03,폐업,02,폐업,20000703,,부산광역시 금정구 장전동 145-3번지,커피점 첼로,20010803000000,I,2018-08-31 23:59:59.0,다방,389536.377379216,195126.219715171,다방,,,N,0
휴게음식점,19930904,,03,폐업,02,폐업,20060602,,부산광역시 금정구 부곡동 305-12번지,뉴부산커피숍,20030807000000,I,2018-08-31 23:59:59.0,다방,390387.277428102,193733.462264742,다방,0,0,N,0
휴게음식점,19931231,,03,폐업,02,폐업,20180626,55.37,"부산광역시 금정구 서동 190-17번지 ,52",금강커피숍,20180626131030,I,2018-08-31 23:59:59.0,다방,391468.612096204,192796.005981798,다방,0,0,N,55.37
휴게음식점,19940204,,03,폐업,02,폐업,20131223,44.50,부산광역시 금정구 장전동 608-130번지,짱커피숍,20120323152554,I,2018-08-31 23:59:59.0,다방,389830.881578,193708.273277,다방,0,0,N,44.5
휴게음식점,20050103,,03,폐업,02,폐업,20140217,15.80,부산광역시 금정구 남산동 374-75번지,커피빌리지,20130924131123,I,2018-08-31 23:59:59.0,패스트푸드,390521.508463664,198471.076852573,패스트푸드,0,0,N,15.8
휴게음식점,20160412,,03,폐업,02,폐업,20180529,158.64,부산광역시 기장군 장안읍 월내리 516번지,카페톰,20180610144713,I,2018-08-31 23:59:59.0,커피숍,406688.1377759,205110.988553324,커피숍,,,N,158.64
휴게음식점,19951116,,03,폐업,02,폐업,19990607,,부산광역시 금정구 서동 204-13번지,전원커피숖,20010803000000,I,2018-08-31 23:59:59.0,다방,391701.030753992,192647.29323734,다방,,,N,0
휴게음식점,20160426,,03,폐업,02,폐업,20180406,120.56,부산광역시 기장군 기장읍 시랑리 164-3번지,제이엠커피 인터페이스,20180508150245,I,2018-08-31 23:59:59.0,커피숍,402422.971980913,190723.644727092,커피숍,,,N,120.56
휴게음식점,20100107,,03,폐업,02,폐업,20151214,91.77,부산광역시 금정구 장전동 390-19번지,커피 클라라,20120504104940,I,2018-08-31 23:59:59.0,일반조리판매,389882.678704154,194684.008945038,일반조리판매,,,N,91.77
휴게음식점,20100219,,03,폐업,02,폐업,20141229,37.29,부산광역시 금정구 구서동 167-92번지 1층,a cup of coffee(어컵오브커피),20120504105021,I,2018-08-31 23:59:59.0,커피숍,390137.489507481,197254.25307405,커피숍,,,N,37.29
휴게음식점,20051007,,03,폐업,02,폐업,20121107,14.43,부산광역시 금정구 서동 194-27번지,커피엔호두빵,20120813112432,I,2018-08-31 23:59:59.0,커피숍,391468.528435697,192747.975357727,커피숍,0,0,N,14.43
휴게음식점,20060622,,03,폐업,02,폐업,20130422,69.64,부산광역시 금정구 부곡동 305-12번지,뉴부산커피숍,20121113115734,I,2018-08-31 23:59:59.0,다방,390387.277428102,193733.462264742,다방,0,0,N,69.64
휴게음식점,20161021,,03,폐업,02,폐업,20171024,43.26,부산광역시 기장군 정관읍 매학리 713-6번지 정관제일타워2 106호,베이글카페(BEIGEL CAFFE),20171024153238,I,2018-08-31 23:59:59.0,커피숍,397873.681666721,204631.530938287,커피숍,,,N,43.26
휴게음식점,20170725,,03,폐업,02,폐업,20170821,10.00,부산광역시 기장군 일광면 이천리 750-4번지,엔제리너스커피,20170821105808,I,2018-08-31 23:59:59.0,푸드트럭,403131.327634819,198735.912003796,푸드트럭,,,N,10
휴게음식점,20171027,,03,폐업,02,폐업,20180110,87.10,부산광역시 기장군 기장읍 연화리 291-11번지,카페선인장,20180110145225,I,2018-08-31 23:59:59.0,커피숍,402577.816595024,193104.671365804,커피숍,,,N,87.1
휴게음식점,20140313,,03,폐업,02,폐업,20160902,131.34,부산광역시 기장군 기장읍 시랑리 686-1번지,카페토파코,20140313135456,I,2018-08-31 23:59:59.0,커피숍,401286.326194965,189596.943117332,커피숍,,,N,131.34
휴게음식점,20140318,,03,폐업,02,폐업,20151218,64.68,부산광역시 기장군 일광면 신평리 57-6번지 1층,카페 블레스유,20151218144832,I,2018-08-31 23:59:59.0,커피숍,405449.335650942,202048.743016393,커피숍,,,N,64.68
휴게음식점,19960108,,03,폐업,02,폐업,19960724,,부산광역시 기장군 기장읍 동부리 124번지,아이리쉬커피숍,20020225000000,I,2018-08-31 23:59:59.0,다방,401451.766563775,196278.102759484,다방,,2,N,0
휴게음식점,19970424,,03,폐업,02,폐업,20060303,51.87,부산광역시 기장군 기장읍 동부리 132-10번지,그랜드커피숍,20020225000000,I,2018-08-31 23:59:59.0,다방,401543.495949209,196386.07756285,다방,1,0,N,51.87
휴게음식점,19970519,,03,폐업,02,폐업,20170717,95.77,부산광역시 기장군 기장읍 동부리 171-3번지,동부커피숍,20170717140704,I,2018-08-31 23:59:59.0,다방,401434.523790987,196127.289662707,다방,1,1,N,95.77
휴게음식점,20140320,,03,폐업,02,폐업,20190704,118.70,부산광역시 기장군 정관읍 방곡리 392-4번지 3층 중 1층,힐링카페 숨,20190704172510,U,2019-07-06 02:40:00.0,커피숍,399059.397958376,205078.172647488,커피숍,,,N,118.7
휴게음식점,20140324,,03,폐업,02,폐업,20160504,64.80,부산광역시 기장군 정관읍 모전리 688-8번지 1층,모니카커피,20150203113917,I,2018-08-31 23:59:59.0,커피숍,397179.449970604,206138.724866676,커피숍,,,N,64.8
휴게음식점,20141229,,03,폐업,02,폐업,20160408,436.25,부산광역시 기장군 일광면 신평리 10번지,풀하우스카페,20150714170937,I,2018-08-31 23:59:59.0,커피숍,405511.30268554,201670.880027734,커피숍,,,Y,436.25
휴게음식점,19990402,,03,폐업,02,폐업,20050718,88.80,부산광역시 기장군 기장읍 교리 354-11번지,교리커피숍,20030814000000,I,2018-08-31 23:59:59.0,다방,401752.244540788,197137.36269733,다방,0,0,N,88.8
휴게음식점,20040227,,03,폐업,02,폐업,20040618,68.19,부산광역시 기장군 기장읍 대라리 413-2 4번지,발리커피숖,20040227000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,0,N,68.19
휴게음식점,19970822,,03,폐업,02,폐업,19981217,,부산광역시 기장군 일광면 삼성리 36-8번지,선달수석커피숍,20020225000000,I,2018-08-31 23:59:59.0,다방,403179.253509945,198480.249686384,다방,1,2,N,0
휴게음식점,19981116,,03,폐업,02,폐업,20160509,90.09,부산광역시 기장군 기장읍 대라리 418-1번지 (205호),서울커피숍,20160510200208,I,2018-08-31 23:59:59.0,다방,401450.461200185,196026.407251591,다방,0,2,N,90.09
휴게음식점,19990210,,03,폐업,02,폐업,19990907,,부산광역시 기장군 기장읍 교리 353-3번지,궁전커피숍,20020225000000,I,2018-08-31 23:59:59.0,다방,401791.792120559,197109.367966451,다방,0,0,N,0
휴게음식점,20140613,,03,폐업,02,폐업,20180517,10.12,부산광역시 기장군 정관읍 용수리 1328-2번지 501호,커피코믹스,20180517191126,I,2018-08-31 23:59:59.0,기타 휴게음식점,397327.035811071,205082.149335562,기타 휴게음식점,,,N,10.12
휴게음식점,20140623,,03,폐업,02,폐업,20160330,49.92,부산광역시 기장군 정관읍 모전리 738-2번지,원카페,20150622125431,I,2018-08-31 23:59:59.0,커피숍,396824.847376734,206102.964822493,커피숍,,,N,49.92
휴게음식점,20040813,,03,폐업,02,폐업,20050930,68.19,"부산광역시 기장군 기장읍 대라리 413-2번지 ,4",발리커피숖,20050831000000,I,2018-08-31 23:59:59.0,다방,401404.910782153,195923.740631639,다방,0,0,N,68.19
휴게음식점,20040907,,03,폐업,02,폐업,20090518,66.01,부산광역시 기장군 장안읍 길천리 190-8번지,보리수커피숖,20060630000000,I,2018-08-31 23:59:59.0,다방,,,다방,0,0,N,66.01
휴게음식점,20070822,,03,폐업,02,폐업,20140728,52.62,부산광역시 기장군 기장읍 청강리 135-4번지,산장커피숍,20140113113831,I,2018-08-31 23:59:59.0,다방,402101.596252821,195655.11865995,다방,,,N,52.62
휴게음식점,20000622,,03,폐업,02,폐업,20040622,,부산광역시 금정구 서동 118-2번지,커피타임,20020124000000,I,2018-08-31 23:59:59.0,다방,392000.243066281,192973.496951054,다방,0,0,N,0
휴게음식점,20010305,,03,폐업,02,폐업,20011206,,부산광역시 금정구 서동 302-1690번지,커피타임,20011206000000,I,2018-08-31 23:59:59.0,과자점,390749.040889434,192836.594973579,과자점,0,0,N,0
휴게음식점,20010313,,03,폐업,02,폐업,20070312,,부산광역시 금정구 장전동 403-22번지,커피하우스,20020124000000,I,2018-08-31 23:59:59.0,다방,389660.598720712,194362.699639515,다방,0,0,N,0
휴게음식점,19741119,,03,폐업,02,폐업,20141229,63.63,"부산광역시 금정구 금사동 68-6번지 ,7",금사커피숖,20071022133735,I,2018-08-31 23:59:59.0,다방,392276.704863732,193324.771536627,다방,0,0,N,63.63
휴게음식점,20010607,,03,폐업,02,폐업,20090429,,부산광역시 금정구 구서동 415-101번지,커피하우스,20040129000000,I,2018-08-31 23:59:59.0,다방,390190.537235875,196142.430680881,다방,0,0,N,0
휴게음식점,19800128,,03,폐업,02,폐업,20040608,,부산광역시 금정구 부곡동 274-26번지,동남커피,20040428000000,I,2018-08-31 23:59:59.0,다방,390419.42216688,194251.661225672,다방,0,0,N,0
휴게음식점,20140721,,03,폐업,02,폐업,20140822,93.11,"부산광역시 기장군 일광면 신평리 24-10번지 4층 중 1층,2층",마레33.6커피숍,20140721105328,I,2018-08-31 23:59:59.0,커피숍,405586.177818731,201774.608095497,커피숍,,,N,93.11
휴게음식점,20090421,,03,폐업,02,폐업,20190603,66.00,부산광역시 기장군 기장읍 대라리 418-12번지 2층,온정커피숍,20190603161327,U,2019-06-05 02:40:00.0,다방,401454.461578482,195990.431947575,다방,,,N,66
휴게음식점,20110329,,03,폐업,02,폐업,20150527,29.00,부산광역시 기장군 정관읍 매학리 763-4번지,카페곰이,20110329192804,I,2018-08-31 23:59:59.0,커피숍,398438.697058236,204612.601432339,커피숍,,,N,29
휴게음식점,20110831,,03,폐업,02,폐업,20110919,10.00,부산광역시 기장군 기장읍 청강리 90-37번지,굿커피,20110831113534,I,2018-08-31 23:59:59.0,커피숍,401757.995178332,195617.497116513,커피숍,,,N,10
휴게음식점,20110906,,03,폐업,02,폐업,20160906,96.96,부산광역시 기장군 기장읍 동부리 361-6번지,제이콥커피,20111115100325,I,2018-08-31 23:59:59.0,커피숍,401789.743678369,196407.438139045,커피숍,,,N,96.96
휴게음식점,20120229,,03,폐업,02,폐업,20151208,28.00,부산광역시 기장군 기장읍 대라리 118-5번지,커피나무,20120822151954,I,2018-08-31 23:59:59.0,커피숍,401398.867647764,195880.998271517,커피숍,,,N,28
휴게음식점,20121011,,03,폐업,02,폐업,20150828,37.00,부산광역시 기장군 정관읍 모전리 738-4번지 롯데타워 106호,커피를좋아하는이들과함께하는 커피이야기,20130104200231,I,2018-08-31 23:59:59.0,커피숍,396839.499808942,206070.223360046,커피숍,,,N,37
휴게음식점,20070604,,03,폐업,02,폐업,20110810,37.40,부산광역시 금정구 서동 302-642번지 (2층),보리수커피숍,20110523104357,I,2018-08-31 23:59:59.0,다방,391223.730543756,192723.266339725,다방,,,N,37.4
휴게음식점,20081114,,03,폐업,02,폐업,20140901,81.46,부산광역시 금정구 서동 542-75번지,부일커피숍,20140110131845,I,2018-08-31 23:59:59.0,다방,390925.45685203,192834.258855287,다방,,,N,81.46
휴게음식점,20090209,,03,폐업,02,폐업,20160913,157.02,부산광역시 금정구 장전동 416-12번지,커피가 사랑한 남자,20111122151911,I,2018-08-31 23:59:59.0,커피숍,389931.994249073,194474.135826456,커피숍,,,N,157.02
휴게음식점,20090217,,03,폐업,02,폐업,20141027,78.00,"부산광역시 금정구 장전동 40번지 효원문화회관 2001,2002호",엔젤리너스커피,20090414175353,I,2018-08-31 23:59:59.0,커피숍,389314.662085919,194669.898821687,커피숍,,,N,78
휴게음식점,20011026,,03,폐업,02,폐업,20040529,,부산광역시 금정구 서동 121-19번지,하이커피숍,20011031000000,I,2018-08-31 23:59:59.0,다방,391828.887740513,192765.783969686,다방,,,N,0
휴게음식점,20020520,,03,폐업,02,폐업,20141229,41.39,부산광역시 금정구 부곡동 298-25번지,카푸치노 커피전문점,20140818171840,I,2018-08-31 23:59:59.0,커피숍,390182.857750495,194149.23184258,커피숍,0,0,N,41.39
휴게음식점,20140721,,03,폐업,02,폐업,20181210,33.00,부산광역시 기장군 정관읍 매학리 802-1번지 3층 중 1층 일부,오즈커피,20181210173410,U,2018-12-12 02:40:00.0,커피숍,398528.312735912,204357.931551455,커피숍,,,N,33
휴게음식점,20140723,,03,폐업,02,폐업,20140822,33.00,부산광역시 기장군 일광면 칠암리 160-2번지,여지카페,20140723140737,I,2018-08-31 23:59:59.0,커피숍,405318.398126513,202356.957120386,커피숍,,,N,33
휴게음식점,20000614,,03,폐업,02,폐업,20010111,,부산광역시 동래구 안락동 425-5번지,공중전화커피숖,20011226000000,I,2018-08-31 23:59:59.0,과자점,391081.690123022,191066.175940875,과자점,,,N,0
휴게음식점,19940716,,03,폐업,02,폐업,20010619,80.30,부산광역시 동래구 온천동 164-91번지,커피같은사랑,20010619000000,I,2018-08-31 23:59:59.0,다방,389668.68937525,193096.73774346,다방,0,0,N,80.3
휴게음식점,20141023,,03,폐업,02,폐업,20150622,37.44,부산광역시 기장군 정관읍 용수리 1336번지 이진캐스빌아파트 501동 108호,셀렉토커피 정관점,20141217125113,I,2018-08-31 23:59:59.0,커피숍,397679.747538979,204794.828081815,커피숍,,,N,37.44
휴게음식점,20111118,,03,폐업,02,폐업,20171120,13.20,부산광역시 기장군 기장읍 청강리 288-1번지,카페발리(명진F/B),20171120172851,I,2018-08-31 23:59:59.0,커피숍,401787.89182583,195087.429166665,커피숍,,,N,13.2
휴게음식점,20111209,,03,폐업,02,폐업,20150729,56.00,부산광역시 기장군 정관읍 방곡리 423-1번지 1층,양탕국아저씨의작은커피집(FELICE),20111209104200,I,2018-08-31 23:59:59.0,커피숍,398687.383627252,204872.34472323,커피숍,,,N,56
휴게음식점,20120525,,03,폐업,02,폐업,20160111,100.95,부산광역시 기장군 정관읍 모전리 741-8번지,커피베리,20120614112030,I,2018-08-31 23:59:59.0,커피숍,396902.357298718,206027.219284161,커피숍,,,N,100.95
휴게음식점,20120705,,03,폐업,02,폐업,20170504,13.95,부산광역시 기장군 정관읍 방곡리 385번지 서희스타힐스 상가동 103호,커피 씨밀레,20170504155513,I,2018-08-31 23:59:59.0,커피숍,398896.337564419,205130.075225161,커피숍,,,N,13.95
휴게음식점,20121213,,03,폐업,02,폐업,20180517,183.41,부산광역시 기장군 기장읍 대라리 38번지,해리스카페,20180517191222,I,2018-08-31 23:59:59.0,커피숍,401678.104349687,195948.163468922,커피숍,,,Y,183.41
휴게음식점,19811015,,03,폐업,02,폐업,20170522,96.00,부산광역시 기장군 기장읍 대라리 425-5번지 2층,대림커피숍,20170522125045,I,2018-08-31 23:59:59.0,다방,401524.313542094,195991.055623652,다방,0,0,N,96
휴게음식점,19840410,,03,폐업,02,폐업,20190702,,부산광역시 기장군 일광면 삼성리 73-1번지 2층,소라커피,20190702170043,U,2019-07-04 02:40:00.0,다방,403125.580225423,198299.564207159,다방,0,0,N,0
휴게음식점,20071022,,03,폐업,02,폐업,20141229,67.50,부산광역시 금정구 장전동 420-1번지,청하북커피전문점,20071106163927,I,2018-08-31 23:59:59.0,커피숍,389799.005335391,194420.327043138,커피숍,,,N,67.5
휴게음식점,20110428,,03,폐업,02,폐업,20130709,13.42,부산광역시 금정구 구서동 458-11번지,커피앤구,20130426154830,I,2018-08-31 23:59:59.0,커피숍,389985.769823646,195951.519855052,커피숍,,,N,13.42
휴게음식점,20110516,,03,폐업,02,폐업,20160513,244.94,부산광역시 금정구 구서동 415-33번지 (구서로3)1층,카페베네(구서점),20120507173844,I,2018-08-31 23:59:59.0,커피숍,390221.441937738,196131.567653171,커피숍,,,N,244.94
휴게음식점,20110607,,03,폐업,02,폐업,20150422,33.20,부산광역시 금정구 부곡동 268-2번지 푸르지오상가 101동 114호,커피나무,20140514132037,I,2018-08-31 23:59:59.0,커피숍,390221.575485059,194263.188438189,커피숍,,,N,33.2
휴게음식점,20111209,,03,폐업,02,폐업,20140424,66.80,부산광역시 금정구 부곡동 223-71번지 (1층일부),커피나무,20120507172921,I,2018-08-31 23:59:59.0,커피숍,390298.273641069,195187.888706708,커피숍,,,N,66.8
휴게음식점,20090219,,03,폐업,02,폐업,20120420,35.11,부산광역시 금정구 장전동 40번지 효원문화회관 지하동 2062호,카페일쁘로푸모,20120628141010,I,2018-08-31 23:59:59.0,커피숍,389314.662085919,194669.898821687,커피숍,,,N,35.11
휴게음식점,20020626,,03,폐업,02,폐업,20090904,,부산광역시 금정구 남산동 256-25번지,태양커피숍,20020626000000,I,2018-08-31 23:59:59.0,다방,390439.218527669,198278.407759458,다방,0,0,N,0
휴게음식점,20020816,,03,폐업,02,폐업,20031112,,"부산광역시 금정구 구서동 655-17번지 ,18",커피하우스,20020816000000,I,2018-08-31 23:59:59.0,다방,389895.882759259,197392.565137632,다방,,,N,0
휴게음식점,20030312,,03,폐업,02,폐업,20051208,48.19,부산광역시 금정구 부곡동 17-12번지 15,허쉬커피,20030312000000,I,2018-08-31 23:59:59.0,다방,390712.962701983,195748.876298572,다방,,,N,48.19
휴게음식점,20030512,,03,폐업,02,폐업,20031210,,부산광역시 금정구 장전동 420-47번지,카페네스카페부산대리브로점,20030627000000,I,2018-08-31 23:59:59.0,다방,389768.27159205,194360.297517099,다방,0,0,N,0
휴게음식점,19881013,,03,폐업,02,폐업,20140228,76.28,부산광역시 금정구 서동 118-27번지,동아커피숖,20060728000000,I,2018-08-31 23:59:59.0,다방,392010.437950849,192967.812353177,다방,0,0,N,76.28
휴게음식점,19890215,,03,폐업,02,폐업,20000524,,부산광역시 금정구 서동 118-2번지,커피타임,20010803000000,I,2018-08-31 23:59:59.0,다방,392000.243066281,192973.496951054,다방,,,N,0
휴게음식점,20141031,,03,폐업,02,폐업,20161102,47.00,부산광역시 기장군 정관읍 달산리 1221-13번지,블레모일러스트레이티드커피숍,20141217125853,I,2018-08-31 23:59:59.0,커피숍,399160.33501748,204632.974742236,커피숍,,,N,47
휴게음식점,19910411,,03,폐업,02,폐업,19990726,,부산광역시 금정구 구서동 414-15번지,명작커피숖,20010803000000,I,2018-08-31 23:59:59.0,다방,390111.984061838,196140.708124101,다방,,,N,0
휴게음식점,20110315,,03,폐업,02,폐업,20180130,101.54,부산광역시 기장군 정관읍 매학리 785-8번지,타임리스커피,20180508150335,I,2018-08-31 23:59:59.0,커피숍,398396.4426152,204387.863644507,커피숍,,,N,101.54
휴게음식점,20130401,,03,폐업,02,폐업,20190402,33.49,부산광역시 기장군 정관읍 용수리 1366-6번지 103호,커피나뜨래,20190402095235,U,2019-04-04 02:40:00.0,커피숍,397328.467916121,205178.976313029,커피숍,,,N,33.49
휴게음식점,20130401,,03,폐업,02,폐업,20160321,72.00,부산광역시 기장군 일광면 문동리 72번지 (2층),카페카라반,20130409183749,I,2018-08-31 23:59:59.0,커피숍,405407.166699016,203438.17265941,커피숍,,,N,72
휴게음식점,20130409,,03,폐업,02,폐업,20180517,30.00,부산광역시 기장군 정관읍 매학리 715-1번지 112호,카페디아떼,20180517191018,I,2018-08-31 23:59:59.0,커피숍,397974.191655377,204747.884437376,커피숍,,,N,30
휴게음식점,20130701,,03,폐업,02,폐업,20170421,42.88,부산광역시 기장군 정관읍 용수리 1296-12번지 1층,카페민트,20170421090934,I,2018-08-31 23:59:59.0,커피숍,398277.350712512,205290.461447918,커피숍,,,N,42.88
